mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
7DBF537DXPvAibaEXe8NM1/5chXJmkzIU6225gPv,9.0,8.3,8.4,9.4,8.9,9.3,9.7,8.3,9.0,7.7
7DC63407XPvAibaEXe86Rqk7wH1x9OeXT1Cz9qkH,5.6,6.8,6.3,5.6,5.5,5.7,7.4,5.1,8.7,6.8
7DCCA52CXPvAibaEXe99cj54RqRPP73Wwoz2OYiy,7.4,6.2,5.7,7.3,6.5,5.2,6.5,5.2,7.2,6.3
7DE869A0XPvAibaEXe8mAGU8TlDzsvC0KaxQL2ug,8.1,6.7,8.9,8.4,9.1,10.0,8.8,7.4,8.7,8.2
7DFE91CCXPvAibaEXe9lyNw7zdm99nFiOUjwC3Z8,8.0,7.4,7.7,7.8,8.5,7.1,8.3,7.5,9.9,6.8
7E14FCE2XPvAibaEXe9O6/F07jTuv/syDQU8xrvy,8.3,8.9,7.6,7.4,7.9,7.1,8.4,8.7,7.2,8.3
7E1C7713XPvAibaEXe90TjJq9LqiZnDBhKzMxQ18,7.8,8.4,6.6,5.7,7.4,7.4,7.2,7.8,5.5,5.7
7E1DAB27XPvAibaEXe/nAyWBShz664FbKLPs7cR3,7.3,7.5,6.9,8.5,7.5,6.7,7.6,8.0,7.9,6.2
7E1F563AXPvAibaEXe8/fn01KaU91JYLB9viRCsV,7.5,9.4,8.8,6.9,7.8,7.7,7.4,6.8,8.7,7.1
7E297529XPvAibaEXe80CrbkBDr5tYJCMNTf6qPL,7.2,5.3,8.3,7.6,4.5,7.1,6.3,5.5,7.1,7.8
7E333D7AXPvAibaEXe+M8kZrNqSN40EAln0ZkIGA,8.3,8.9,9.9,9.4,9.8,9.4,9.9,10.0,9.7,10.0
7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,9.1,7.8,8.7,8.0,8.5,9.5,8.5,9.5,9.8,7.6
7E3D1093XPvAibaEXe9KDPR79yT+xPgPuPp029Cn,8.4,8.1,7.4,7.3,7.5,7.7,7.6,8.1,8.4,7.3
7E45D210XPvAibaEXe+jQfayvnobXrfuQgDj3ICI,9.3,7.9,5.9,6.1,7.3,9.0,8.5,10.0,9.0,7.3
7E5B4B7DXPvAibaEXe/X5ZhFzI36lNpO7aEm0NPX,8.5,6.7,5.6,6.6,6.3,6.9,7.2,7.7,8.8,5.6
7E64F9F5XPvAibaEXe8riuHWhiKRR0IyjtDlKnU6,8.5,7.3,6.7,7.0,8.6,9.4,10.0,9.4,10.0,7.1
7E860EB1XPvAibaEXe9qltw0mIqvIW+7jbdZV9+1,6.2,6.4,6.2,5.6,7.1,8.6,7.7,7.1,7.0,5.6
7E8E6269XPvAibaEXe+Bn/Kbq8h84OsrwaWP9SkQ,9.6,9.9,9.7,7.9,9.2,8.8,9.0,8.3,9.9,8.0
7EA47449XPvAibaEXe8zAo0wu8vadiJgTgSo1K60,8.4,8.5,7.9,7.4,8.3,7.3,6.6,7.2,5.0,7.3
7EA90B05XPvAibaEXe8kQad4U9taeRNBO2TtDW3A,6.1,6.4,3.8,6.4,6.5,8.2,6.0,5.4,5.8,5.9
7EB8204AXPvAibaEXe+rucNIMwNDA62VtVwvk/ZN,9.0,7.8,5.9,8.0,8.3,6.4,8.3,7.1,7.3,7.8
7ED37754XPvAibaEXe/+5dmtHXoxmj/0FHjPeT68,8.8,8.7,8.6,7.9,6.9,9.5,10.0,9.5,9.9,9.2
7EF41158XPvAibaEXe80vzpG0swkn6gOnSwk37bW,9.3,8.2,6.1,6.8,7.9,8.1,8.7,8.4,8.2,5.8
7F061C53XPvAibaEXe9g/zM5tup2BR4OWTzcDBn/,6.0,7.7,6.7,8.3,8.3,7.4,8.9,8.1,8.8,7.7
7F18091BXPvAibaEXe8uwu/zAVb887EgqW8u6HNc,6.0,6.1,6.5,5.9,7.0,8.2,8.3,8.2,8.9,4.7
7F21D7CBXPvAibaEXe/YaY6MZEJIi92GLOnymj9G,7.9,8.8,8.1,7.9,9.3,7.7,6.5,7.4,7.6,8.1
7F3308CDXPvAibaEXe9m0F2yptF5U3+Xt7oHwKvK,8.6,9.1,6.9,7.3,7.9,7.2,9.5,8.0,10.0,6.1
7F49862DXPvAibaEXe8PuXjFLA9nLGl5CAPc30sh,7.8,8.1,5.8,8.0,8.6,8.2,8.1,7.8,8.5,8.8
7F4DBF67XPvAibaEXe815EPCWwbvwaQx27BUTx8v,4.3,6.0,4.8,7.3,4.7,3.8,6.6,6.0,4.6,6.8
7F500A90XPvAibaEXe9kEUKWGqhXVNhPAYoBaaTS,8.6,8.1,9.0,8.5,9.5,8.8,8.1,9.4,8.8,8.0
7F5318FDXPvAibaEXe8Bq6xNX3rcoUm08bueuOFR,8.9,8.6,9.6,8.9,9.1,6.9,9.7,9.4,9.5,9.2
7F545E8AXPvAibaEXe9pXJcjrAt8XvrJ5qyJ0OB7,7.5,7.1,8.5,9.5,8.5,9.6,9.5,8.0,6.1,8.0
7F620E6AXPvAibaEXe+NnQrnI1K9JGdO38UCJdcK,7.5,5.1,1.2,3.4,3.5,5.6,5.0,2.0,3.7,2.7
7F926D52XPvAibaEXe+A3Tjfwxprojp89WZoXXiu,5.8,6.9,5.2,6.7,7.2,6.2,9.0,7.5,7.3,5.7
7FA9D3DCXPvAibaEXe8iDpfibljbVIhxCsrkT4Yf,8.1,8.3,5.5,6.5,7.8,6.8,7.2,7.0,5.8,7.2
7FC289D3XPvAibaEXe+uWtCFQV0fxq9jgUKt3P5j,5.9,7.1,6.2,8.3,8.0,5.6,9.0,8.0,7.2,7.5
7FCE4511XPvAibaEXe+Mha34tPf5f6vV8cdH2I2f,4.4,4.7,4.1,5.9,3.5,5.0,7.1,7.4,5.1,5.4
7FD048DCXPvAibaEXe+yfG9g1htAWvVKoxb77wJs,6.4,5.2,4.2,4.8,6.0,9.6,5.0,6.4,6.0,4.7
7FD4DF6CXPvAibaEXe8+b4756rik/vD1ZpXUUCGL,7.4,7.4,7.0,6.5,7.6,5.7,9.2,8.7,6.0,7.1
7FE48BBEXPvAibaEXe+6333OdPqlxteOoDS5Ei1o,7.4,9.0,8.0,6.8,8.4,5.8,6.4,8.0,8.1,7.2
7FE730CCXPvAibaEXe+RHL8JvXl21FRSORQRcyzl,7.0,8.2,8.7,6.6,7.7,6.0,7.4,8.9,8.2,7.9
7FE76839XPvAibaEXe9bxIU3EBW/LphtLELvxpSd,6.8,7.2,5.4,7.0,6.9,5.9,5.8,6.3,6.7,7.8
7FF9FA1FXPvAibaEXe8gKCXg4S8TIF4n8QzCDV+J,9.2,8.1,9.2,8.6,7.0,8.9,9.9,8.5,10.0,8.7
80279E58XPvAibaEXe9e5yvZyP+PzmCg6DSmSUgh,7.5,8.8,5.3,8.1,7.4,8.1,9.1,7.9,9.8,7.8
8030D781XPvAibaEXe87cFnqlCoR2Tvpr+N2HnDu,8.2,8.9,7.0,8.5,9.3,9.7,8.8,9.4,8.5,7.7
803CD5A5XPvAibaEXe/RBAYWwu4rYPCE5IwuQFlQ,7.5,7.6,5.9,7.8,7.9,7.0,5.2,6.2,7.1,4.0
80472CCEXPvAibaEXe828ep1J4avvCZOk1++39jR,5.5,7.0,6.4,7.5,6.5,6.8,6.1,5.1,6.6,8.2
80603101XPvAibaEXe+Ps8zYokGtSWWSdKd2DDTs,5.0,5.9,5.5,6.6,6.3,5.5,6.0,5.5,7.5,5.6
806529A7XPvAibaEXe+q0E3QguGBpaRnFeH23a1j,9.1,9.7,5.0,6.5,7.7,7.4,6.0,6.2,8.5,7.3
80692E45XPvAibaEXe90z1QOLCQ2gjBkqNlXi1hC,9.7,8.2,8.8,7.9,7.4,7.9,8.8,6.9,9.9,8.8
8088204FXPvAibaEXe+oY4a6JBxVOLBsD/uXG4rD,9.0,7.6,7.1,8.3,6.3,8.9,8.6,9.2,9.2,8.3
80BC5D15XPvAibaEXe9xO+RAnsxzc+Gi1sBpzgcp,9.0,8.3,8.1,7.3,9.8,8.5,9.5,8.9,9.9,8.1
80C7FE89XPvAibaEXe9a1uWtqWQkWGMq+sKTT+Dp,9.4,9.8,9.3,8.5,8.1,9.5,9.4,9.2,9.4,8.7
80C9E79AXPvAibaEXe8B6jbWYL2ytJw1GV8fZ6RW,8.1,8.4,6.8,7.9,8.1,8.7,9.8,8.5,7.1,8.9
80D67765XPvAibaEXe+yfG9g1htAWvOSnMZp2270,7.9,9.0,9.6,7.8,9.6,9.5,8.5,9.4,8.9,9.0
80D748FBXPvAibaEXe/ZkCDd4JXTLutH1IQdqviy,7.8,8.1,8.6,8.7,8.8,7.3,8.0,10.0,6.7,7.1
80DF5FABXPvAibaEXe8WajRPpOtnVyZxK3kCRHlP,9.0,8.4,8.3,8.3,8.6,9.1,9.0,7.8,8.7,9.6
80E84091XPvAibaEXe8NM1/5chXJml1eQF65VZ4R,8.9,9.2,8.0,9.1,7.9,8.9,8.6,9.1,8.4,9.1
80EB2FFFXPvAibaEXe9g6r/97VInJkZhfYdS0/r3,9.8,9.7,9.2,8.4,8.9,9.3,10.0,9.3,7.2,8.5
80FA0ECEXPvAibaEXe/KP8Z+xE/sY+uEu3Ciph7N,8.0,8.7,8.6,7.4,8.1,9.1,9.5,9.3,8.3,8.1
8103E225XPvAibaEXe8b36blNCVklW5O7YWCCp/A,7.4,8.3,6.1,7.4,7.3,6.0,8.1,8.3,5.0,5.6
8107C15DXPvAibaEXe/W1ZBpbjj8QUeviTscoYLJ,9.2,8.6,8.3,7.3,7.1,9.6,9.1,9.1,9.6,8.7
810C3CB3XPvAibaEXe+ROAqc8OE8mICnZLlcLg9t,5.3,6.4,8.3,8.8,8.4,5.6,8.9,9.4,8.6,7.3
810F3500XPvAibaEXe+g4Lk2o86SJ7gRdXikEg4S,7.4,8.4,7.1,7.4,6.2,7.5,9.1,5.8,8.4,7.9
811B1775XPvAibaEXe+nNcqpVbk9mTC7ZbTaD86+,8.8,5.1,8.1,8.0,7.6,9.4,7.9,7.4,9.3,6.9
81210C39XPvAibaEXe+72vl6t/d8GS91bhcSkmKu,9.0,8.7,8.4,9.1,7.9,7.9,9.7,6.7,7.8,7.6
812238A2XPvAibaEXe+b6DqXDWl+uzrJYr/xvDdP,7.2,6.1,7.0,5.9,7.6,6.1,7.5,7.7,7.8,8.1
8125E5E5XPvAibaEXe8zgH8M9OgLp6MSJtboBP4e,8.9,8.4,9.9,9.4,9.1,6.1,9.4,8.6,8.8,9.3
812C5E9FXPvAibaEXe+WdrMfsV/1fVw27FKbS506,9.1,8.4,9.9,8.3,10.0,9.3,9.7,8.6,9.6,8.8
81340F4CXPvAibaEXe/NIxjlmPMMVUlS8wiTyN2j,8.4,8.7,6.8,8.0,7.9,9.3,9.1,9.0,8.2,8.7
81372132XPvAibaEXe/8adMMWxG4mSfNbwNsiYc8,8.4,7.9,7.0,6.9,6.7,8.4,7.8,7.5,6.4,6.6
814A1338XPvAibaEXe8UtLk0ua6nIBLPjs1dPKs5,3.7,5.2,3.1,5.5,5.0,5.4,5.5,4.4,5.1,2.1
814B138EXPvAibaEXe+Ff3P1PNDBGM7s77SxvPIl,8.5,7.4,7.3,7.6,8.0,6.3,7.7,8.5,6.2,7.0
814DECDCXPvAibaEXe++P1Ki321T8SRYTMMR57OU,9.0,9.4,7.9,7.6,7.7,8.5,9.1,7.6,8.1,8.2
815BC6BAXPvAibaEXe+PVAbtvmWztjKUVtlCbbjs,8.1,6.5,5.6,5.0,6.1,6.2,6.4,8.2,6.6,5.9
816B09EDXPvAibaEXe/9ugxkUZcLfCsP2F+g822+,6.0,5.5,5.3,6.9,6.7,5.4,7.7,7.6,6.5,7.0
816FB82AXPvAibaEXe+szMHbfc71UCGxWEPTj3H5,7.0,7.6,6.7,7.0,7.3,5.2,6.4,6.4,8.2,5.4
8176C378XPvAibaEXe9gkNN06c3nLUvaP7JS8RyW,7.5,8.6,7.6,7.6,8.7,7.1,9.1,6.9,9.0,6.6
81855ECEXPvAibaEXe8nuCevWXzMu4cxUUIgdrdw,7.1,6.4,7.1,7.5,7.9,6.8,5.5,7.2,5.9,6.3
81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW,5.5,0.6,4.9,5.0,0.0,4.3,2.8,0.0,6.4,4.1
81AD9251XPvAibaEXe90E3nxW1nyafaUb7Bjf4AS,10.0,9.4,9.8,8.7,9.2,10.0,10.0,8.8,8.9,8.2
81BED50DXPvAibaEXe/3SQynmW7eujPXqTOowx88,6.4,7.0,6.7,6.6,9.3,8.4,8.8,6.6,6.4,7.0
81E29EEDXPvAibaEXe9mu9ZmuYOdkk5LhyySNFnF,5.8,7.0,6.5,6.8,6.5,5.1,7.1,5.6,6.7,8.4
81EE8EF2XPvAibaEXe9o3csoNuwUvFCXzXJKbMVz,5.5,6.8,5.2,6.6,7.9,5.7,5.0,4.0,3.8,6.5
81EFF3DDXPvAibaEXe94sdmGYWWl8GQkMrRZg639,9.2,9.3,8.3,8.9,8.4,7.8,9.2,9.5,10.0,8.0
8207B626XPvAibaEXe/57ZZLpsI5pf+0jA4NZ9Ay,9.5,8.9,8.7,8.6,8.4,8.4,7.4,8.2,8.9,6.1
820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb,5.6,8.3,8.2,5.6,5.5,7.3,7.3,6.5,6.2,7.8
821707E2XPvAibaEXe9PMniL1hA1ypn1IiuNCacy,6.6,6.4,7.9,6.6,5.4,7.9,6.5,7.1,5.8,5.6
82249036XPvAibaEXe/NvjoxH/C+eW7NQwl0gcfN,9.3,9.0,8.8,8.9,8.1,9.0,8.4,8.4,9.4,8.3
822DE1F1XPvAibaEXe8PcTqQe5AuP4ydqXAXByIR,6.5,8.2,5.0,5.5,6.0,8.7,6.3,7.2,8.9,7.1
822F7C35XPvAibaEXe+Pxorfe/k8Ce7lKLN/tEW6,6.4,5.4,5.8,7.5,7.9,7.7,6.9,8.9,9.0,5.0
823FA1C0XPvAibaEXe/GJ3MUiqGRm6FyvsVDant1,6.1,7.5,9.8,6.3,9.3,7.6,7.6,7.1,8.3,7.8
82547EC6XPvAibaEXe8+b4756rik/pr7xGsqP4MF,7.3,7.0,4.2,7.3,6.0,6.7,5.0,6.2,7.1,5.9
8260AC4EXPvAibaEXe+wnAHzeNC8YqRE0uIl+mi1,8.4,7.2,8.3,7.8,8.5,5.9,7.6,8.7,9.6,6.9
8264A69FXPvAibaEXe8b1/xgQXfYgr207fLNDon9,5.9,6.8,5.0,7.5,7.3,8.0,7.9,6.7,8.8,8.9
82732A2BXPvAibaEXe/feySPx5RaA2Z5N4UVIQO7,8.7,7.6,8.7,7.1,8.6,7.8,6.6,7.0,8.7,9.0
827433FCXPvAibaEXe8JyzRlwVelI2wVEdhrJ7TA,9.5,8.2,9.1,9.6,9.8,9.7,10.0,9.7,9.8,9.5
8278E218XPvAibaEXe98bEweMyJa5sVAzcv7XA6I,3.5,0.0,4.3,3.4,3.2,5.1,4.0,5.9,5.7,0.7
8291B633XPvAibaEXe8p7+QBLh7hjlrfU2PN3RFU,6.5,8.3,5.8,6.5,7.6,7.7,7.8,5.3,7.0,3.7
829491C4XPvAibaEXe9kTkrXS1NJ3gq5xKPjX9v7,8.3,0.2,7.3,6.6,9.4,6.2,5.0,7.2,5.0,5.4
82949D55XPvAibaEXe9Vh8FJ4R+4oUJxUHWW7Vzs,8.3,9.0,8.9,8.4,9.0,9.4,9.7,9.0,9.5,7.4
829B9071XPvAibaEXe91UcttbrYag0wNDqn7ao3g,9.6,5.5,4.7,7.6,5.8,7.2,8.0,5.0,9.7,6.9
82A5C461XPvAibaEXe8zjuWfAVBr9bNlNnYYiajH,6.1,5.6,6.8,6.4,5.3,5.9,6.9,8.3,6.0,5.2
82AC9941XPvAibaEXe9tz4fJBCYpdyu7YeTTVL9M,6.2,6.7,5.3,6.3,6.2,6.5,5.8,7.1,7.4,6.3
82C0F6EAXPvAibaEXe+xD4bBZLKlbmlAXb7+Zvr6,7.5,8.2,8.0,6.6,8.8,7.0,8.2,6.6,7.3,8.4
82CA636BXPvAibaEXe9yFa4Od3meJ7ZJG3rSGdLS,9.0,9.5,10.0,9.8,9.1,7.1,9.3,9.4,9.9,9.4
82FF5ECDXPvAibaEXe/NvjoxH/C+ebrEzJ51D2Av,7.9,7.2,7.9,7.6,8.8,7.0,6.5,5.4,7.9,7.9
8304096EXPvAibaEXe85v8rw3dwROjSGU5ciEzKm,9.1,9.1,8.2,7.8,8.4,8.8,10.0,8.3,9.6,7.9
83302EADXPvAibaEXe9Q2McsUcINTqYf3w5qE4hy,5.6,3.8,3.0,0.0,3.8,5.4,0.6,6.9,6.1,4.2
83339A50XPvAibaEXe+cHxM5cHw4WlBPfQwlTDnj,8.5,6.7,8.0,6.3,7.5,8.0,5.7,5.8,10.0,9.0
8352A96AXPvAibaEXe/LIv6QeHs+ZW0tAXQOlKKR,7.8,5.3,5.2,6.1,8.2,6.5,7.1,6.0,6.0,9.3
8356CE68XPvAibaEXe/dzmB8igeRMGZe3e2H6yxv,7.2,8.9,9.6,8.4,9.2,6.8,8.5,8.4,9.6,6.8
8372EDF0XPvAibaEXe9cMY+S62CQpUPN5qbNWt+v,8.9,7.6,8.4,8.0,6.7,9.1,9.5,8.7,8.7,9.5
8373DF5DXPvAibaEXe+m8vTFfrG/STw6I4tScwSf,6.1,4.3,5.1,5.3,5.0,6.0,8.7,6.7,9.7,5.3
83778D4CXPvAibaEXe8UkZVD+5XbrJWBu7nie7TC,8.1,7.6,6.9,7.4,9.3,7.8,8.1,6.2,8.7,6.6
837BF7E3XPvAibaEXe/bvCRuhzcnBYVtPkFSVha9,8.4,9.1,9.3,7.1,8.5,9.1,9.1,9.1,10.0,8.6
837E0023XPvAibaEXe8rQs/aokBGKRdFzv0Fcp1e,8.7,9.2,9.1,9.5,9.2,9.1,9.4,9.2,10.0,9.3
8398BD3EXPvAibaEXe89Arovz2AsdtMRSZrwJb8W,5.4,2.0,0.0,5.1,5.0,2.0,2.5,0.0,3.9,2.5
83AAD023XPvAibaEXe++7urnOIV05I2SPXpwjNv4,9.8,9.8,9.7,8.9,9.6,9.3,9.4,10.0,10.0,9.8
83B07BDCXPvAibaEXe/hev6WBclXgYLu+V3nCr45,7.6,9.3,9.4,9.3,0.0,9.2,9.4,8.5,9.2,9.1
83BB92E4XPvAibaEXe9ElaXLEceHDkOx5Li0Kt79,9.0,8.9,9.2,7.8,8.3,9.4,9.2,7.6,9.1,9.1
83C6D744XPvAibaEXe/Ep1mHRpPbrHrYCHcKMYOX,6.9,7.6,7.6,7.1,7.7,8.2,9.3,7.4,5.8,6.2
83C7E30EXPvAibaEXe9APrO/ahEJpsSNuBeoYfi+,7.9,7.6,4.7,5.5,5.7,7.7,7.5,7.6,8.4,7.5
83DC7949XPvAibaEXe+Mha34tPf5f61AXJ403Tx+,6.5,5.4,9.2,8.3,7.8,6.0,7.0,8.0,3.9,6.4
83F43C68XPvAibaEXe8PCwJaf/8k/O+DNQ4hI07p,8.9,7.1,8.0,8.8,8.1,8.7,9.5,10.0,7.6,8.6
83F67FBFXPvAibaEXe95BgJyC1XgNcM67ghVT2ss,9.3,7.7,7.5,7.1,8.4,7.4,9.2,8.7,9.3,7.9
83F8BF80XPvAibaEXe9eTi/C0qygJEFqn8XWtNDY,8.6,6.7,8.5,8.3,6.7,7.3,6.6,7.1,9.1,7.5
83FAA9CAXPvAibaEXe+oo0hccQuSuOtStIwkWhsf,6.6,8.0,5.8,5.5,8.2,5.5,5.0,6.2,5.0,6.9
8400C57BXPvAibaEXe/NIxjlmPMMVV+TchKmVrBn,8.5,7.5,8.0,7.4,8.4,9.8,8.7,8.5,8.8,8.0
840BA7D5XPvAibaEXe/EaMzFFtVZpC9I0eENTuuG,8.9,6.7,6.3,7.3,7.1,7.1,8.5,8.4,6.5,7.5
840BF8BDXPvAibaEXe/p8168d80TYSBgSs2HJ1BT,9.3,8.5,9.5,8.0,7.8,8.0,9.7,8.4,9.3,9.2
842C6987XPvAibaEXe+7lZeRkZH8Fe8JQtjgfS9W,7.9,7.9,7.1,8.8,6.4,9.3,8.5,7.6,9.9,6.3
842DE726XPvAibaEXe91oS4V+OwHTvF8XRwzXzyo,8.3,8.2,8.2,9.3,8.3,7.7,9.4,8.8,8.7,8.6
8442D4A1XPvAibaEXe8n6FFpptVzUnUcDJxNSI27,6.9,7.6,7.0,6.3,6.2,6.3,5.5,5.9,6.9,5.2
84488B29XPvAibaEXe/EaMzFFtVZpGY8EEdZMOw+,7.7,8.9,9.3,7.8,7.5,9.7,9.5,9.1,7.8,7.0
844BA991XPvAibaEXe8ZQB/g2cpypMy8eFWE0KZT,9.0,5.9,8.6,7.5,6.8,6.5,9.9,6.7,5.4,3.1
846AE309XPvAibaEXe+ShNeuA9Jq+RNqgE+zhixb,8.3,8.2,7.6,6.4,5.9,7.2,7.0,6.4,10.0,5.9
8473BC01XPvAibaEXe9c8zzi1cNA/SN7fEqjA7Rg,7.4,7.7,8.4,8.6,7.5,7.6,9.1,9.1,7.6,8.4
8482A0ADXPvAibaEXe9fX/Gi5okg4nTAUCgwf/Fa,8.0,8.3,8.6,5.9,9.2,9.7,8.0,9.0,9.6,8.2
84B8F7A6XPvAibaEXe+ZjFxIq69W3O+Pz2B9WwrZ,9.5,9.1,9.0,9.0,9.5,8.5,9.4,8.9,9.6,8.1
84BB8957XPvAibaEXe+k62RFIc5kZAYbNJp/1nhO,9.5,9.2,10.0,9.3,8.6,8.4,9.7,9.2,10.0,9.0
84C5087FXPvAibaEXe9yFa4Od3meJ6iD44YNu4m9,8.2,8.2,9.3,8.8,9.0,9.6,8.8,10.0,9.4,8.9
84CF78A7XPvAibaEXe9Z0fDyfUkzHzM2esLePC79,8.4,5.7,5.5,6.6,5.5,7.7,5.0,6.0,7.8,5.1
84DF0B9CXPvAibaEXe8bHoSDwbr9Ut5j+T3UwLtg,8.1,5.4,8.2,7.1,7.6,9.7,6.5,9.0,8.4,7.2
84E8B7EAXPvAibaEXe/HUuIVo8uCRwz6R8b6awLs,6.4,6.7,5.8,6.6,6.4,6.2,5.3,7.5,6.3,5.9
85082BB5XPvAibaEXe+fW1Bg/roenCrjf8tUEWkI,8.3,8.2,7.4,7.2,8.3,6.8,7.9,8.1,5.2,5.8
850C19C2XPvAibaEXe9gcLLHJLBBnZC5o6sMc8cs,3.5,0.1,3.8,2.9,1.1,5.5,5.1,0.0,1.0,0.0
851A2F6EXPvAibaEXe++P1Ki321T8V+ZvvTEOTWt,8.3,7.0,7.3,6.9,8.2,7.2,8.0,9.2,9.4,6.9
851F6B5AXPvAibaEXe8CZDRB45S33CTiGmsmZ4G3,7.2,8.8,7.9,7.6,6.3,5.4,9.7,6.6,8.7,5.1
85203DDCXPvAibaEXe+5IWWYgAKfUt88yrUZs+r1,8.4,7.8,8.4,6.9,8.8,6.2,7.7,6.5,8.5,8.2
852208ADXPvAibaEXe8mAGU8TlDzss7DwViJt/jj,7.2,4.3,7.8,5.9,6.7,7.6,8.6,6.2,7.0,5.7
852AB6FBXPvAibaEXe9zVZKaStZ09JfwDhFB+dyV,7.7,2.6,0.6,2.6,0.0,2.8,1.2,5.1,6.1,2.5
8535E154XPvAibaEXe/KVW+JfXJB/gU0bKRUGdEa,6.5,8.7,7.0,6.9,6.4,5.6,7.5,7.0,5.2,7.1
85364D87XPvAibaEXe+1n9LzrMgTl2JbEW8ytz01,9.6,8.6,8.4,7.9,8.1,8.7,9.8,9.7,8.5,7.8
853C37D0XPvAibaEXe94sKKoWENjB9jIyDYOxlKa,9.3,9.3,8.5,8.1,9.4,8.5,9.8,9.4,10.0,7.5
853C72A6XPvAibaEXe+NlBH3sQF3EzMofinb5dov,6.1,5.1,5.1,5.3,5.8,5.2,8.5,6.7,7.3,2.9
853E0DEEXPvAibaEXe8+b4756rik/pW1OJFozqnF,8.5,8.4,5.9,5.6,3.8,6.7,8.1,0.0,6.5,5.0
854BACA2XPvAibaEXe/MFNByxh05b03wVM7UTjgR,7.6,3.9,5.5,6.9,2.9,6.2,5.9,1.7,8.0,4.4
854DCE91XPvAibaEXe+VxRd54HULEx9Z17eOqRWj,6.1,8.0,8.3,7.4,7.6,9.0,8.9,8.5,6.3,7.7
85517F77XPvAibaEXe92Mw4ZEAxz00FpFR/WdtyQ,5.9,7.0,6.1,7.1,6.8,7.6,9.0,6.3,7.8,6.8
85749327XPvAibaEXe+y4Ivhjp8SxkP1bWnA7tQ7,6.0,5.9,5.0,5.8,6.7,5.0,5.8,5.2,6.2,8.5
85792BADXPvAibaEXe8wj1bWOnrKYcdeBVNOszQG,9.7,9.3,7.6,8.0,7.6,9.2,8.4,9.4,9.1,8.1
85883209XPvAibaEXe/yPsCkMlAHIvT6rGJpcJqz,7.9,7.3,7.1,7.1,7.9,8.9,6.1,6.7,6.5,5.8
858CB97CXPvAibaEXe9vxrzlowp+zI1Sy8v/dU4U,6.1,7.2,5.3,6.9,8.0,9.7,7.8,5.9,8.8,8.0
85920946XPvAibaEXe/6es9ZTmhAJWULVfgdHLzy,8.5,8.4,9.3,8.3,8.6,9.7,9.0,9.3,9.2,7.9
85A831D1XPvAibaEXe9Hf/fJ8gF3WjBI6YI4IAgm,6.6,6.9,7.6,5.8,7.3,7.4,8.5,7.1,7.8,6.2
85E5D35CXPvAibaEXe/31hnRTOucctwAmo04O+7y,6.9,8.0,8.1,8.4,9.2,9.3,9.2,7.8,8.4,6.8
85E62673XPvAibaEXe+55g1kTuqhAxvdhsciV5yT,8.3,9.1,8.4,8.1,8.4,9.3,9.1,9.4,9.5,7.7
860B777FXPvAibaEXe+rQqH2xQ3mK2VLnhUsaRXR,8.1,9.2,8.8,8.4,9.1,8.8,9.9,9.3,10.0,7.8
86226721XPvAibaEXe/RK0UQl+DMKyymMc+NMAoo,5.2,5.6,2.3,7.1,3.2,6.4,7.1,3.9,5.7,3.4
862B285BXPvAibaEXe8srAaK3cpz/4glrU/ko4OO,9.7,9.5,8.3,7.8,9.5,8.0,9.3,7.9,8.7,9.3
862B957BXPvAibaEXe8CYkXkPteanPQBG4c3QRZV,8.8,8.2,7.7,9.1,7.3,6.6,7.5,9.4,8.4,7.4
862ED280XPvAibaEXe9dgf/EzU6ZBVtpTEy01yu6,8.6,8.0,8.9,8.8,8.6,9.6,10.0,9.1,9.8,8.4
864379E4XPvAibaEXe++6Ju+6+XUgyYRcm+VwXIx,6.7,9.2,6.4,8.0,8.7,6.7,8.2,7.0,7.4,8.0
8646B3F5XPvAibaEXe8n5o9RyAxUM2xQqrHCbibu,7.1,6.2,5.5,5.4,6.5,5.0,7.2,5.6,7.5,6.6
864FBB9BXPvAibaEXe9zkQY6ucuvgIwYtXQsTFnB,7.9,8.8,7.3,6.8,8.2,9.6,9.4,8.0,9.8,7.9
8655E245XPvAibaEXe8oz3/loyZiHGmyHAk2SJ56,9.0,7.3,8.2,8.6,8.1,9.2,9.1,7.5,8.6,7.2
865C5DD0XPvAibaEXe/bcEbwNVP7Gw0mipTY+spp,8.8,8.7,7.5,8.6,8.4,8.8,8.2,8.0,7.5,8.1
865D73E2XPvAibaEXe/N50hRf+Du8dPbajFFA8tO,8.9,8.7,7.8,7.1,7.9,8.0,9.4,9.2,8.6,6.5
867BEA6DXPvAibaEXe+gzQv7yQRYbgFJ+rR2hgzp,5.9,5.0,6.3,5.3,3.4,6.3,5.1,5.9,5.5,6.8
869C382DXPvAibaEXe+6MN9FoW2mqQya+xnXT/o1,6.2,2.0,0.0,5.5,5.1,5.2,0.0,2.4,0.0,1.8
869D28FBXPvAibaEXe+Jp/UzOSm9aJLbOSyZiUgU,4.7,7.3,5.8,5.6,5.5,8.0,5.3,6.2,8.7,4.9
