mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
864FBB9BXPvAibaEXe9zkQY6ucuvgIwYtXQsTFnB,B,A,B,B,A,A,A,A,A,1
8655E245XPvAibaEXe8oz3/loyZiHGmyHAk2SJ56,A,B,A,A,A,A,A,B,A,1
865C5DD0XPvAibaEXe/bcEbwNVP7Gw0mipTY+spp,A,A,B,A,A,A,A,A,B,1
865D73E2XPvAibaEXe/N50hRf+Du8dPbajFFA8tO,A,A,B,B,B,A,A,A,A,1
867BEA6DXPvAibaEXe+gzQv7yQRYbgFJ+rR2hgzp,C,C,C,C,F,C,C,C,C,1
869C382DXPvAibaEXe+6MN9FoW2mqQya+xnXT/o1,C,F,F,C,C,C,F,F,F,0
869D28FBXPvAibaEXe+Jp/UzOSm9aJLbOSyZiUgU,F,B,C,C,C,A,C,C,A,0
86B3B846XPvAibaEXe+1qnC7LACO/VtQXe02bIe6,B,A,A,A,A,B,A,B,B,1
86B5298AXPvAibaEXe+M8kZrNqSN4w4qyM+/aV+I,B,A,A,A,A,A,A,A,A,1
86BAF9A6XPvAibaEXe/IDqkIV3HZqkYcMCmfmvzP,C,F,B,B,F,C,F,F,B,0
86BC835BXPvAibaEXe/Md8T4y692B9h6jiRTkb+/,C,B,C,C,C,C,F,F,C,1
86C0AEB2XPvAibaEXe8b36blNCVklTWz8zQtWBf/,A,A,A,A,A,A,A,A,A,1
86D111DBXPvAibaEXe9A8avg2Xms/5B/+ABLCcEa,A,A,A,B,A,A,A,A,B,1
86D95EF1XPvAibaEXe+wnAHzeNC8Ynp88+vLxS5+,A,F,F,F,C,A,F,C,A,0
86DB68FDXPvAibaEXe8OnqoI053GrzTBy9VWhJXs,B,C,B,C,C,C,C,C,C,1
86E0E58EXPvAibaEXe8jOKYsh0sA3sRzSTmujJhR,A,A,A,A,A,A,A,A,A,1
86F52BDDXPvAibaEXe/LNLhWI8bipcbs0mWowXgd,A,A,B,A,A,B,C,A,B,1
86FE43D4XPvAibaEXe87zPkGv/Pdbt3Q4ufmJASb,A,A,A,C,B,B,A,A,B,1
8717D499XPvAibaEXe/MfZZZHaQjv2owObLYhxsL,A,A,A,A,A,A,A,A,A,1
872B886BXPvAibaEXe/ymdOQ2mCWJCPxEZRqJ9WK,A,B,B,B,B,B,A,B,A,1
87411144XPvAibaEXe+Ff3P1PNDBGCX7+QyDShd2,C,B,C,C,B,B,A,C,A,1
875CBE51XPvAibaEXe/cAy9n2SNhGPFZf6KmgwxB,B,A,B,B,C,C,A,C,B,1
8763C935XPvAibaEXe9ev1y8S3u0zC/bwd1VPrLg,A,B,B,A,A,B,B,A,A,1
8764ACDFXPvAibaEXe+QctIYCWb8TAE1+2vB7UsS,C,F,C,C,B,B,A,C,A,1
876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,A,B,C,B,B,B,B,B,B,1
877F427EXPvAibaEXe8B6jbWYL2ytARzv0I6OK9u,C,B,C,A,B,B,A,C,A,1
8784973BXPvAibaEXe/Jc8h2JxO5QWDOcxh8OWeR,A,A,A,A,A,A,A,A,A,1
87890AAFXPvAibaEXe/X5uT1FaYTT6t9uoWJqBtF,A,C,C,C,C,C,C,B,C,1
8793F3EFXPvAibaEXe+cpn4CEMdOCuZ7OprAcFB2,A,B,A,A,A,A,A,A,A,1
8794AC29XPvAibaEXe/O4Y61Y5ktaBg1oNE27giO,A,A,A,A,A,A,A,A,A,1
87952F58XPvAibaEXe9usUd9iNN9jBj3nbSudNb8,A,C,B,B,F,B,C,B,C,1
879FF7E3XPvAibaEXe+okMSMP+f8CsN2ZsNg3sav,B,B,C,C,B,F,B,B,B,1
87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/,B,B,A,C,B,B,B,A,A,1
87AAD1EBXPvAibaEXe+3hDjf+K3BYZukzpuTKJ9I,C,C,C,B,B,C,B,C,C,1
87AF8791XPvAibaEXe+1n9LzrMgTlyOUFgzoZIkE,A,A,A,A,A,A,A,A,A,1
87B59D7EXPvAibaEXe8viFE72aSvBvynnDI9B4Dh,A,A,A,B,A,C,B,B,C,1
87BB7E2FXPvAibaEXe+rucNIMwNDA6ymJDPle8kB,A,B,A,B,A,B,A,A,A,1
87BD981FXPvAibaEXe8d+xuL7f/QxNgglGkOAI2P,A,A,B,A,A,A,A,A,A,1
87C3E9B0XPvAibaEXe8Bq6xNX3rcocHP1nPSHFpy,B,B,F,B,B,B,C,A,B,1
87C95972XPvAibaEXe9sUz+dc1ML5PX3vzdHlOg1,A,A,A,B,B,B,A,B,C,1
87D2F837XPvAibaEXe9bWhGbEs8rMKcfHm5fmtO2,A,A,A,A,A,A,A,A,A,1
87E26E7CXPvAibaEXe9ggqkCdMDyePFxykVw7NI9,C,B,B,B,B,B,C,A,B,1
87E6499AXPvAibaEXe++7urnOIV05ITT2vHEfA6S,A,A,A,A,A,A,A,A,A,1
87E87B12XPvAibaEXe/z8kRiyNmKNts02rtkWbtw,A,A,A,A,A,A,A,A,B,1
87EFD5ADXPvAibaEXe+D/rLOK41HOq6+oGMJg1a7,F,C,B,B,B,F,B,F,B,1
87F31736XPvAibaEXe+gzQv7yQRYbrDWZuL5USyT,A,B,B,A,B,A,A,A,A,1
87F62987XPvAibaEXe+Ps8zYokGtSZkFVqbmiPq6,A,A,A,A,A,A,A,A,A,1
87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,C,B,B,B,C,C,C,C,C,1
8803054CXPvAibaEXe95ZLbYjhH5ZaAoeBFk9FLj,C,C,B,C,A,C,C,F,C,1
8837B5F4XPvAibaEXe9EJ6fShaedaoS9nJqmqDgB,A,A,A,B,B,A,A,A,A,1
88452E23XPvAibaEXe/Hd2nFsMs4VOwNwn7XovOm,A,B,A,A,A,A,A,A,A,1
884840C4XPvAibaEXe9jQXzUZ/B6BYBbiw1AhOVx,A,A,B,B,A,A,A,A,A,1
88496611XPvAibaEXe9zVZKaStZ09GTkrzfL4NY0,A,A,B,B,B,B,C,A,A,1
884B579BXPvAibaEXe9w7hFRcHEZpFtv4lt/G/7C,A,A,A,A,A,A,B,A,A,1
884B8242XPvAibaEXe+pfrKEojyOy6IKMQ4Mim2B,B,A,C,C,C,B,B,C,C,1
8879DB89XPvAibaEXe/Tx838KM/cyiY3oF/TPn5I,A,A,B,C,A,B,B,B,B,1
887B8381XPvAibaEXe/QPFjJxKB5foYIyAdyt4vI,A,A,A,A,A,A,A,A,A,1
887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,C,C,C,C,B,B,B,B,B,1
88A57CADXPvAibaEXe+KaiYHkmXYCSDqDYH8NLdW,A,A,A,A,A,A,A,A,A,1
88AE2C7DXPvAibaEXe8/fn01KaU91H32HiNF9nc1,B,B,A,A,A,B,B,B,B,1
88C91242XPvAibaEXe8w1z3B0Nfbk0UCCSLkz5w1,B,A,A,A,A,A,A,A,B,1
88D5F3ABXPvAibaEXe+s9Ax3cH11abvjSze5mWRZ,B,F,C,C,C,B,B,B,A,0
88D9D431XPvAibaEXe92ERxxrRb8DuTeULb/7NOE,A,A,B,A,B,A,A,A,A,1
88EDFCF1XPvAibaEXe+b6DqXDWl+u18kbTLx/2vd,B,B,B,B,C,B,B,C,B,1
88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG,C,B,B,C,A,C,C,C,A,1
88FBE72BXPvAibaEXe80lJLbnvW/+9R9aBhuKHYE,B,A,A,A,A,A,A,A,A,1
8901A597XPvAibaEXe+zviMYuJzmlY0EnBRZ+jls,B,C,B,B,B,A,A,B,A,1
891816F6XPvAibaEXe9L5EzJmz4bhg4/DXQ7c5Al,C,C,F,F,B,C,A,C,A,0
89243E25XPvAibaEXe++18r4MyQUqtTYH6ptEbeA,A,A,A,A,A,A,A,A,A,1
8934FB8DXPvAibaEXe8NShKJ2y7VAgoUnB3rzeR5,A,A,A,A,A,A,A,B,A,1
8935FA37XPvAibaEXe/MFNByxh05b8RCsO0REEK9,C,B,C,B,C,A,C,C,C,1
89544DB1XPvAibaEXe+c4CmKemuBcjdn8H4FHNR3,A,A,A,A,A,A,A,A,A,1
8954A0B1XPvAibaEXe9ro8CnHiMdMTM1fBF1u3wE,A,B,B,A,A,B,A,B,B,1
896173C1XPvAibaEXe90TjJq9LqiZsYyWLyI4Nej,A,A,B,B,B,B,A,A,C,1
896ECA94XPvAibaEXe+Fy1phPq2H8oCcO/vk2UJg,C,B,A,B,A,C,B,A,C,1
8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p,B,A,B,B,C,A,B,C,B,1
8998634BXPvAibaEXe/57ZZLpsI5pQDUxNm4CGT8,C,C,C,F,C,B,C,C,A,1
899AA678XPvAibaEXe9sAb//V6ZS2HHVdttzhJrC,A,C,C,B,B,B,B,C,A,1
899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,A,B,C,A,A,B,C,A,B,1
899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,B,B,B,A,A,B,C,C,A,1
899E8FC6XPvAibaEXe8E6yzSPpyFOXskFqqjy6Sj,C,C,C,C,C,B,C,C,B,1
89B42F8CXPvAibaEXe8GdASsTPmlXuVxQ3YAx0j4,A,B,C,B,B,A,B,B,C,1
89BBFB7DXPvAibaEXe+t618nkWP4eTlouiqlUV5h,A,B,B,A,A,A,A,A,B,1
89C6A1A3XPvAibaEXe/dwL/4ibPSstauAqR9KNen,B,B,B,C,B,B,C,C,B,1
89C7823DXPvAibaEXe/IQnjJr55yYRY7OHE9t/n7,A,A,A,A,A,B,A,A,A,1
89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O,C,C,C,B,B,C,C,B,A,1
89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5,A,B,B,B,B,A,A,A,A,1
89DBE087XPvAibaEXe/lR/YYAy+70cxcZomPXweY,A,A,A,A,A,A,A,A,A,1
89ED384DXPvAibaEXe+oY4a6JBxVOLj/5l5+/44p,A,B,A,A,A,A,A,A,A,1
8A03E471XPvAibaEXe9drMWeKYE4jEX0sTSaswVe,A,A,A,B,A,C,A,A,A,1
8A05DE3AXPvAibaEXe8IXn+MV9wqktUaNou4qlfi,A,B,A,B,A,A,B,B,B,1
8A0EFD72XPvAibaEXe+L4+qEMJ/L9aRGWg6Uyf2X,B,A,C,B,C,A,A,B,C,1
8A0F8C65XPvAibaEXe/fvouekn0IRsza5uLOCkDF,A,B,B,C,B,A,A,B,B,1
8A23ED0AXPvAibaEXe8d4Zyk6xKs05gHyj6r9OFC,C,A,B,B,A,B,A,A,A,1
8A2D94A9XPvAibaEXe/O4Y61Y5ktaAH2uQl3FGUZ,B,B,B,C,C,B,F,C,B,1
8A31C9C2XPvAibaEXe9Xj8SSEVd/jVWWO7mIVDIX,A,A,A,B,B,A,A,B,A,1
8A32A2ECXPvAibaEXe+aquNtcMIbvy3LCllonwh5,A,A,B,A,A,A,A,A,A,1
8A3A4958XPvAibaEXe9Notw1bhKSwuFyC7YI8KCM,A,B,A,A,A,A,B,A,C,1
8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE,A,A,A,A,A,B,A,A,C,1
8A3E33A2XPvAibaEXe9jQXzUZ/B6BfSEY0i6opvJ,C,C,C,C,C,A,B,B,B,0
8A5D8441XPvAibaEXe8iOnzuCL8V+MMSXlbNJT7b,B,B,C,B,A,C,B,B,A,1
8A636CEFXPvAibaEXe9nkv6/o6b5EYygwbqSYfwN,B,B,B,B,A,A,A,A,A,1
8A7BA5ACXPvAibaEXe8FNnc+c+WuJHdW9KyIp7Nl,A,B,A,B,B,B,A,A,A,1
8A87E2E9XPvAibaEXe/7kKaS8/f9RX3MJcaQY8O7,B,B,C,C,C,A,C,C,B,1
8A8ED994XPvAibaEXe+8xcWrHsA1Kp7iS70u/MO2,C,F,B,C,C,C,B,C,C,1
8A93C605XPvAibaEXe+m8vTFfrG/Sbzg/LGpp8Bz,A,C,C,C,B,A,B,B,A,1
8A9E274DXPvAibaEXe8SWoXWekDacAhXuSMjUqoe,A,A,B,A,B,A,A,A,A,1
8AA6FDA7XPvAibaEXe9/B4OZKkOpV8h+ZXoxrlhv,B,B,A,B,A,B,A,C,C,1
8AB0138EXPvAibaEXe9g/zM5tup2BbvJk/ks9vq8,B,B,B,C,A,B,A,B,A,1
8AB37CC9XPvAibaEXe+a2rx5n1rBdpEJ+jrEzMLU,A,C,C,C,C,B,C,A,B,1
8AB9B860XPvAibaEXe+Ssm9D7QPetGVxh/3JcxG+,A,A,A,B,A,A,B,A,A,1
8ADDBE8DXPvAibaEXe/0VyaRB0LQpIEHQN7xQm4R,B,A,B,A,A,B,A,A,B,1
8AE30135XPvAibaEXe9sM5Z76WtjcwuF98yPMA/J,A,A,A,A,A,A,A,A,A,1
8AF458C4XPvAibaEXe/VynkpCVOuiUCJLa9Lc/7b,A,A,A,B,B,B,B,A,A,1
8AF7527AXPvAibaEXe+el9HxC/V5Nh45YDvNf/am,A,A,C,B,B,B,B,B,A,1
8B1987BCXPvAibaEXe/twT+sf632faSMkP/nbJtw,A,A,A,A,A,A,A,A,A,1
8B219947XPvAibaEXe9GD12MYYUX8voUDpkVwHuY,B,A,A,B,B,A,A,A,A,1
8B568DA0XPvAibaEXe/iGey/Hml5ul4JptKf6cgz,A,A,A,A,A,B,A,A,C,1
8B591503XPvAibaEXe/n+I5VgvrL40mjfMWojgHv,B,A,B,B,A,B,B,A,C,1
8B6865C4XPvAibaEXe9S88+OcosOZlkjSngnL3LY,A,A,A,A,A,A,A,A,A,1
8B68B2B6XPvAibaEXe/Nq24Gaz1feQIOYs4ndO2L,B,C,C,B,B,C,B,B,C,1
8B9C9D85XPvAibaEXe/M+/uAwVeHhFw+4PtC9yPm,A,A,A,A,B,A,A,A,A,1
8BB3BA1AXPvAibaEXe+RHL8JvXl21DvRnNeTP0++,A,A,A,A,A,B,A,A,C,1
8BD59EAEXPvAibaEXe/bcCn8ANC28PYRKmUZg4md,B,A,C,C,C,C,B,A,B,1
8BE4F4C8XPvAibaEXe98bEweMyJa5shDiOI0iOQL,B,B,C,C,B,C,B,B,C,1
8BE64F24XPvAibaEXe/dzmB8igeRMEPhMU2vS7s9,B,A,B,A,B,B,B,A,A,1
8BEE9330XPvAibaEXe8KQ+dBN9lrefXn+xQhYW+/,A,A,A,A,B,A,A,B,A,1
8BFB5D57XPvAibaEXe+O6k9uKh6ikDQJe04XUDo+,A,A,A,A,A,A,A,A,A,1
8C298ED3XPvAibaEXe/ZbeP+H+Olzl011CI3G37j,B,C,A,B,C,B,A,A,B,1
8C5539D1XPvAibaEXe8nuCevWXzMu3a4xLooAe9F,A,B,B,B,A,A,A,A,A,1
8C5D825AXPvAibaEXe/KVW+JfXJB/tvWcmdxGSA9,A,B,A,B,A,B,C,C,C,1
8C665C07XPvAibaEXe8d+xuL7f/QxKNv73y8Hqr9,A,B,A,A,A,A,A,A,A,1
8C6BB2B3XPvAibaEXe99cj54RqRPPxnExYwU4HtY,B,A,A,C,A,B,C,B,B,1
8C6CA8A2XPvAibaEXe8riuHWhiKRR46DHR00XuHe,A,B,A,B,A,C,A,A,A,1
8C878FF8XPvAibaEXe+eRvTdABjauZA4QI6RgH36,B,C,C,A,B,C,C,C,C,1
8C8CCB39XPvAibaEXe+jpgatmakYN9dHca/ouEfc,C,B,B,B,A,C,C,C,B,1
8C92B867XPvAibaEXe/4WyTnp6RTwlsF3Mt4zCZf,B,B,B,B,F,C,B,C,B,1
8CA1B827XPvAibaEXe8XtTI6VHhlKJihw7MyS83P,A,A,A,A,A,A,A,A,A,1
8CA28F7BXPvAibaEXe/YaY6MZEJIizomZ/O36W6O,A,B,B,B,B,A,A,B,B,1
8CAC663CXPvAibaEXe/5JaXZuY2MgNxgDer9bgzi,B,C,C,C,C,F,C,C,C,1
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,B,C,B,C,C,B,C,C,C,1
8CBF750FXPvAibaEXe8FNnc+c+WuJJSdaOpS+4WS,C,A,A,A,B,A,A,B,A,1
8CC1ADF0XPvAibaEXe9ev1y8S3u0zD7SAmaVJJov,A,B,B,B,A,B,A,A,A,1
8CDB1DC4XPvAibaEXe9mNMzpS14VgXMHRAUa/Ln9,A,A,B,B,C,C,C,C,B,1
8CF214C4XPvAibaEXe828ep1J4avvKknCs7fTdIw,B,B,A,B,A,A,A,A,A,1
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,B,B,B,B,A,B,C,B,C,1
8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,C,B,B,B,B,C,C,B,C,1
8D1E5C9AXPvAibaEXe9GD12MYYUX8ndq5ssC7X8B,B,A,A,B,B,A,A,A,A,1
8D1E7426XPvAibaEXe/MiYlGBnfqw2r1dfrdItja,B,A,A,A,A,B,A,A,C,1
8D2BC807XPvAibaEXe8rZ8NuCiCoOdibUVZUJRil,A,A,A,A,A,A,A,A,A,1
8D39F40BXPvAibaEXe94sdmGYWWl8O09r7CM2IUA,B,B,A,B,A,A,A,A,A,1
8D460AC8XPvAibaEXe8iDpfibljbVA9A2prE8EJk,A,A,A,B,A,B,A,A,A,1
8D5691EDXPvAibaEXe9ev1y8S3u0zNjxPkreuIT2,B,B,B,A,B,C,C,C,A,1
8D595135XPvAibaEXe/7VNok06ub0AZtZPeKXUSA,C,C,B,B,A,B,B,C,B,1
8D5BECAFXPvAibaEXe9fX/Gi5okg4jr7PRKVgNnt,A,B,A,A,B,A,A,F,B,1
8D5FBC7DXPvAibaEXe8GdASsTPmlXglCtoQxJKU1,F,F,F,B,B,F,F,F,F,0
8D62CE6FXPvAibaEXe9kEUKWGqhXVKmuvVwuh5oY,B,B,B,B,B,B,B,B,A,1
8D8048B1XPvAibaEXe+NwINRwPE8qkieLqPWJL6F,A,A,A,A,B,A,A,A,A,1
8D8B2A65XPvAibaEXe9zES3Ot4N4SMtTPq8b6O8M,C,B,B,B,B,B,A,B,C,1
8D8C6F1AXPvAibaEXe/Fi8ZYRfhF8exy6viOb4py,B,A,A,B,A,A,A,A,A,1
8D95D160XPvAibaEXe9zES3Ot4N4SMQO7XuvUQzq,A,A,B,B,B,C,C,B,B,1
8DA9638CXPvAibaEXe+sQSfsqovN90PxsvXBNfvp,B,B,B,A,B,C,B,A,C,1
8DBB771CXPvAibaEXe+IUXdezTp2c+WnLaW5/Zsz,A,A,A,A,A,A,B,B,A,1
8DC4C789XPvAibaEXe+AJ6BPwFaII6Zy0P5mYula,A,B,A,A,A,A,A,A,A,1
8DCA5F0EXPvAibaEXe+DUF+563kBvb/pY4vJTipR,B,B,C,B,B,B,C,B,B,1
8DD0A948XPvAibaEXe/UqphXuwxfvDAmKckeqaK4,A,A,A,A,A,B,B,A,A,1
8DD612F2XPvAibaEXe/3wuT/psvviRxXsPy37L06,B,B,B,B,A,A,A,A,C,1
8DF80DC7XPvAibaEXe+GHNK19bpqC2HzcxrGb6J1,C,B,B,B,C,B,A,B,C,1
8E0A5C2EXPvAibaEXe+ZE1D25ZBslqyKdH19iXTn,A,C,C,B,C,C,B,B,C,1
8E118118XPvAibaEXe9sM5Z76WtjczjgJ+P1mM83,B,A,C,B,B,A,B,C,A,1
8E21A662XPvAibaEXe/iqucx09gCDFpLas1sxZRK,A,A,B,A,B,A,A,A,A,1
8E36496EXPvAibaEXe8b1/xgQXfYgoK5B7oQsF6a,F,B,A,B,B,C,A,A,A,1
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,C,A,C,B,C,C,A,C,C,1
8E77F8CFXPvAibaEXe/MiYlGBnfqwxtdT9EPG6tI,B,A,A,A,A,C,A,B,A,1
8E8957B7XPvAibaEXe/lR/YYAy+70UEHlNWoJR+0,A,A,A,A,A,A,A,A,A,1
8E98DF09XPvAibaEXe+AdDQ9dDabOwH1+RgVACSr,A,B,C,B,A,B,B,F,C,1
8EB3EFFAXPvAibaEXe8JNpgMW2c4UCJnjzLhTuma,B,B,B,B,B,C,B,B,A,1
8EBD264EXPvAibaEXe8bO62utXl2FQow6oeqyxLK,A,B,A,A,A,A,A,A,A,1
8EC19BC2XPvAibaEXe+ZE1D25ZBslizpQqx/oEu/,C,B,B,B,A,B,B,B,B,1
8EC538B6XPvAibaEXe/7NEQj7YafNBP4C/PREB1F,A,A,A,B,B,B,B,A,A,1
8ED1C83FXPvAibaEXe8l2SPBJihvxQ34CvmO4GN8,A,A,B,A,A,A,A,A,C,1
8ED4F84CXPvAibaEXe8BcBqSm3bVhl4/s5JGZ9pz,C,B,A,C,C,C,B,C,C,1
8EDF0CBCXPvAibaEXe+eIy6TmCsZu0mu7wa7hWrc,C,B,C,B,B,B,C,C,C,1
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,C,B,A,C,C,C,B,C,B,1
8EFE1A69XPvAibaEXe8VTfh7IMCjrxsnc8mtq+B5,A,A,B,B,B,B,A,B,A,1
8EFF9DB8XPvAibaEXe/RK0UQl+DMK2QZGoGqe/G5,C,C,C,B,B,B,A,A,B,1
8F0602CEXPvAibaEXe+JbMLet4/UAbY7bvuEttuM,A,A,A,A,A,A,A,A,A,1
8F12E3BDXPvAibaEXe+rucNIMwNDAwjU/EvRIqLG,A,B,A,A,A,A,A,A,A,1
8F1A725FXPvAibaEXe88DMpF1KL2K3HyZfgFjAif,A,A,A,A,A,A,A,A,A,1
8F1E36F0XPvAibaEXe8IVQevnJpgRt8JFfOu2LfY,B,F,C,B,B,F,F,C,F,0
8F21DB72XPvAibaEXe+V8Z3g2JN9FzFZB7cAO2Jf,B,B,B,B,B,B,B,A,B,1
8F40153BXPvAibaEXe8DKLspTitOynVjdVDqF31p,B,B,A,A,A,C,A,C,A,1
8F52CAFDXPvAibaEXe++B0JyCbXA1LGp2pqgxqIc,A,A,C,B,A,B,A,B,A,1
8F600222XPvAibaEXe+Xbs+mKMRabXIYU3IFhUBb,A,A,B,B,A,A,A,A,A,1
8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,B,A,B,A,B,A,B,A,B,1
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,C,B,C,C,B,C,B,A,C,1
8F8FC083XPvAibaEXe9sUz+dc1ML5DebIhUrM5HF,B,A,A,A,A,A,A,A,A,1
8F91AB92XPvAibaEXe+RQyZpP6sq6nEUcoO/vEt3,A,A,B,B,B,B,B,A,A,1
8FA0E306XPvAibaEXe8Fsd3dnKA7BU+/k4gYNf8T,F,F,C,B,B,C,B,B,B,1
8FAC9716XPvAibaEXe/a4DMmDlc8UGDCsdNvkCLG,A,B,B,B,B,A,C,A,B,1
8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,C,B,C,B,C,B,B,C,A,1
8FCB6801XPvAibaEXe+suUpvSAu/o7XJtk59mvNF,A,B,B,A,C,C,C,C,C,1
8FCF85BCXPvAibaEXe9mu9ZmuYOdkk2F9TU40dG4,B,B,A,A,A,A,B,A,A,1
8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,A,A,B,B,A,A,A,A,A,1
8FD219D1XPvAibaEXe+3UHnFJB3PVnq3/z+AFjlW,A,A,A,A,A,A,A,A,B,1
8FD48B2EXPvAibaEXe+s9Ax3cH11ad040J0JoCue,A,A,A,A,A,A,B,A,A,1
8FE9610CXPvAibaEXe/n5tUN5i+oIeSHzF1HXYHV,B,B,B,A,A,A,A,A,A,1
8FED9766XPvAibaEXe+QXV6QJP/7hOaAtNu10979,A,B,B,B,B,C,A,B,A,1
8FEE80F7XPvAibaEXe/CISFtEmjHAM8bEww1qCgG,B,B,B,B,C,C,B,A,B,1
8FFB4598XPvAibaEXe/YUZi7fAhqUBNw2bWJFCL3,A,A,A,A,B,A,B,A,A,1
9006BB74XPvAibaEXe8hNZozHrrvatQ531WAeqcY,C,B,A,B,A,B,A,A,A,1
900B383AXPvAibaEXe83j+j2N9N4IpS57QcSWYLh,A,A,A,B,A,A,A,A,A,1
901FF398XPvAibaEXe9tz4fJBCYpd6pf9tR7I8FH,B,B,B,B,B,A,B,A,A,1
90333C0BXPvAibaEXe9GRgvaz8PQ0i1i7rXRJYih,B,C,B,B,B,C,C,C,B,1
9034A173XPvAibaEXe+mHx0IQExG1NIgl/ta64YG,A,A,A,A,A,A,A,A,A,1
90371A9CXPvAibaEXe/zT99h3DDtvR/xMVLNMPRV,A,B,B,C,B,A,A,C,A,1
903C6BBDXPvAibaEXe9puzAyruoCKVqw9bMN4OX4,A,B,A,A,A,A,A,A,A,1
903D9737XPvAibaEXe+8xcWrHsA1KrRjt3Rv9RsC,B,B,C,B,B,B,C,B,C,1
905C4DFEXPvAibaEXe+1qnC7LACO/W3zqckOkq9f,A,B,B,A,B,C,A,C,C,1
906134E7XPvAibaEXe9e5yvZyP+PzlG9z/5v9ijK,B,F,F,B,B,F,C,F,F,1
906CCBB6XPvAibaEXe/z9L7tMg5te9l400qw6D//,A,B,C,C,A,B,C,B,C,1
906E81A4XPvAibaEXe/B5ptYzPZ33leKI4+T4F25,A,A,A,A,A,B,A,A,A,1
907ABAD5XPvAibaEXe+ERYFOhgzk5bKTrOL1MxFe,B,A,C,C,B,A,A,B,A,1
9088B9D3XPvAibaEXe8bVXYGG8kdZYyNlofUDXeW,A,B,B,B,A,B,A,B,A,1
90AAB407XPvAibaEXe/RK0UQl+DMK7huCs/ZR6MO,B,C,B,B,B,C,B,A,A,1
90AF8E84XPvAibaEXe/eaktUZd/HYD3dQgqmbnVs,A,A,A,A,A,A,A,A,A,1
90B01FF2XPvAibaEXe80jwV8UBfNh6c4zQ+Vx+2Z,B,A,C,B,A,B,B,A,A,1
90B5D139XPvAibaEXe8K0EXumpshI993joGC2YlP,A,A,B,B,B,A,A,B,A,1
90BF228DXPvAibaEXe8NuU/kWJtACoS8tJr6N5nL,A,A,B,B,B,A,A,A,A,1
90C9A70CXPvAibaEXe+1mtnTuodrBV+3W4CBMNJo,A,A,A,A,A,A,A,A,A,1
90E321BDXPvAibaEXe8eBN4YWA8YU+Qo5SvFie3t,B,A,A,B,A,A,A,B,A,1
90ED43F7XPvAibaEXe+/CLVp0yIG098b8YS4ONOC,A,F,F,C,C,C,C,C,C,0
90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,A,B,A,A,A,B,A,A,C,1
90FDD134XPvAibaEXe9m0F2yptF5U1VkDmr+OxMJ,A,A,B,B,A,B,A,A,A,1
91061907XPvAibaEXe+n07P56kWx2Is7/sk+fJvN,C,C,F,F,F,F,B,C,F,1
911346DBXPvAibaEXe9S9CArGKR2K3t/3nwUlHpM,B,C,B,C,B,C,B,C,B,1
9117371FXPvAibaEXe8ndFTCadX+eKdEYTedAYcg,B,C,F,C,C,C,C,B,B,1
911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp,B,C,C,B,B,B,B,B,C,1
911C714CXPvAibaEXe/M+FHhoETtlVosCRKSc/B2,F,F,F,F,F,F,F,F,F,0
912075BAXPvAibaEXe80F7xvyMuvyK6MiHS4BClX,A,A,A,C,B,A,B,C,A,1
91230E90XPvAibaEXe/Uev7j/8EzmTMB980kV6qB,B,A,B,C,C,C,B,B,B,1
912DDC59XPvAibaEXe9z1vm+pibC4Zpe5B5zeHrk,A,A,A,B,A,B,B,A,A,1
912F91F3XPvAibaEXe+QkoGRj4DtvQ4QKf3X6sSh,B,C,C,C,B,B,C,B,C,1
9131269CXPvAibaEXe++P1Ki321T8QwiqZBNKu1/,B,B,A,B,B,B,B,A,A,1
91346AB9XPvAibaEXe9agUz/x4Y2HtJlBJOhZa1j,B,A,A,A,A,A,A,A,A,1
